total_events,total_sessions,active_days,core_events,payment_status,cluster,gender,is_push_on,ban_status,report_count,alarm_count,pending_chat,pending_votes,friend_id_count,block_user_id_count,hide_user_id_count,class,id,osname,school_grade,province
11,1,1,1.0,False,0,F,1,N,0,0,0,170,72,0,0,5.0,191439,iOS,M3.0,Jeonnam
11,1,1,0.0,False,0,M,1,N,0,1,0,127,40,0,0,11.0,133780,iOS,H1.0,Chungnam
11,2,2,2.0,False,0,M,1,N,0,0,0,13,30,0,0,1.0,399360,iOS,M3.0,Gyeongnam
11,1,1,5.0,False,0,M,1,N,0,2,1,49,54,0,1,20.0,122876,iOS,M2.0,Daejeon
11,1,1,4.0,False,0,F,1,N,0,0,0,0,115,0,0,1.0,412646,Android,M2.0,Incheon
11,2,1,0.0,False,0,M,1,N,0,0,0,20,59,0,0,1.0,176633,iOS,M2.0,Jeonnam
11,1,1,1.0,False,0,F,1,N,0,1,0,121,39,0,0,2.0,367072,iOS,M3.0,Incheon
11,1,1,2.0,False,0,M,1,N,0,0,0,125,68,0,1,3.0,136699,iOS,H1.0,Gyeonggi
11,1,1,1.0,False,0,M,1,N,0,0,0,19,27,0,0,2.0,126164,Android,H2.0,Seoul
11,2,2,0.0,False,0,M,1,N,0,1,0,930,73,0,0,2.0,372392,iOS,M2.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,1,0,249,51,0,0,2.0,177624,iOS,H2.0,Gyeonggi
11,1,1,0.0,False,0,M,0,N,0,0,0,0,28,0,0,8.0,197136,iOS,H1.0,Busan
11,1,1,1.0,False,0,M,1,N,0,0,0,3,51,0,0,6.0,32058,iOS,H1.0,Chungnam
11,1,1,0.0,False,0,M,1,N,0,1,0,209,58,0,0,2.0,222440,Android,H1.0,Gyeonggi
11,2,2,1.0,False,0,M,1,N,0,0,0,0,66,0,0,3.0,256199,iOS,H2.0,Jeonnam
11,3,3,0.0,False,0,M,1,N,0,1,0,0,7,0,0,3.0,502710,iOS,M3.0,Daegu
11,2,2,4.0,False,0,F,0,N,0,0,0,291,81,0,0,5.0,160596,Android,H1.0,Seoul
11,1,1,0.0,False,0,F,1,N,0,0,0,337,55,0,0,8.0,317919,iOS,H1.0,Seoul
11,1,1,3.0,False,0,M,1,N,0,0,0,78,35,0,0,4.0,71563,iOS,H2.0,Gyeonggi
11,2,1,2.0,False,0,F,1,N,0,1,0,36,35,0,0,1.0,380791,iOS,H2.0,Daejeon
11,1,1,1.0,False,0,F,1,N,0,0,0,78,35,0,0,5.0,117512,iOS,M2.0,Gyeonggi
11,1,1,2.0,False,0,F,1,N,0,0,0,125,49,0,28,8.0,65406,iOS,H1.0,Busan
11,2,2,2.0,False,0,F,1,N,0,0,0,6,51,0,0,1.0,302428,iOS,H1.0,Gangwon
11,3,3,0.0,False,0,M,1,N,0,0,0,2,33,0,0,10.0,415241,iOS,H1.0,Gyeongnam
11,1,1,1.0,False,0,F,1,N,0,0,0,41,49,0,0,6.0,255703,iOS,H1.0,Chungnam
11,2,1,0.0,False,0,F,1,N,0,0,0,0,40,0,0,6.0,325165,iOS,H1.0,Incheon
11,2,2,0.0,False,0,M,1,N,0,1,0,160,44,0,0,10.0,22813,iOS,H1.0,Chungnam
11,1,1,0.0,False,0,M,1,N,0,1,0,248,43,0,0,8.0,267049,iOS,H2.0,Busan
11,1,1,1.0,False,0,F,0,N,0,0,0,36,22,0,0,1.0,163926,iOS,H1.0,Jeonbuk
11,1,1,4.0,False,0,M,1,N,0,0,0,0,109,0,0,6.0,457969,Android,M2.0,Daejeon
11,1,1,0.0,False,0,F,0,N,0,0,0,0,13,0,0,2.0,418063,iOS,H1.0,Gyeonggi
11,1,1,0.0,False,0,M,1,N,0,1,0,468,99,0,0,1.0,168724,iOS,H2.0,Jeonbuk
11,2,2,0.0,False,0,M,0,N,1,0,0,278,84,0,0,7.0,307898,Android,H1.0,Incheon
11,1,1,1.0,False,0,F,1,N,0,0,0,2,46,0,0,2.0,207593,Android,M3.0,Gangwon
11,2,2,0.0,False,0,M,1,N,0,0,0,7,41,0,2,7.0,489360,Android,H1.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,0,0,15,36,0,0,9.0,290199,iOS,H2.0,Seoul
11,3,1,1.0,False,0,M,1,N,0,0,0,45,45,0,0,5.0,145770,iOS,H2.0,Gyeonggi
11,2,2,2.0,False,0,F,1,N,0,1,0,456,53,0,0,6.0,299833,Android,M2.0,Gyeonggi
11,1,1,0.0,False,0,M,1,N,0,0,1,201,40,0,0,2.0,218329,iOS,H2.0,Seoul
11,1,1,1.0,False,0,F,1,N,0,1,0,345,43,0,0,4.0,357672,iOS,H3.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,0,0,73,32,0,0,2.0,78751,iOS,M3.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,0,0,0,32,1,0,3.0,171910,iOS,H1.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,1,0,235,68,0,0,2.0,7007,iOS,H1.0,Gyeonggi
11,2,1,0.0,False,0,F,1,N,0,0,0,4,49,0,0,10.0,452121,Android,M3.0,Busan
11,2,2,1.0,False,0,F,1,N,0,1,0,150,83,0,1,6.0,276806,iOS,H2.0,Jeju
11,2,2,3.0,False,0,M,1,N,0,1,0,0,15,0,0,5.0,352809,Android,M2.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,1,0,0,42,0,0,2.0,352591,iOS,H1.0,Busan
11,1,1,4.0,False,0,F,1,N,0,1,0,169,59,0,0,6.0,176974,iOS,M3.0,Busan
11,1,1,1.0,False,0,F,1,N,0,0,0,158,46,0,0,7.0,287015,iOS,H1.0,Chungnam
11,3,3,0.0,False,0,F,1,N,0,1,0,160,96,0,0,2.0,225389,iOS,M2.0,Jeonbuk
11,1,1,1.0,False,0,M,0,N,0,0,0,200,39,0,0,3.0,352162,iOS,H2.0,Jeonnam
11,1,1,0.0,False,0,F,1,N,0,0,0,82,155,0,0,2.0,123994,iOS,H1.0,Gyeongbuk
11,1,1,1.0,False,0,M,1,N,0,1,0,63,71,0,0,6.0,357130,Android,M2.0,Incheon
11,2,2,0.0,False,0,F,1,N,0,1,0,128,34,0,1,9.0,348941,iOS,H1.0,Daejeon
11,1,1,0.0,False,0,M,1,N,0,0,0,155,58,0,0,8.0,226295,iOS,M3.0,Gyeonggi
11,2,2,2.0,False,0,F,1,N,0,1,0,453,83,0,0,4.0,436179,Android,M2.0,Gyeongnam
11,1,1,1.0,False,0,M,1,N,0,0,0,276,62,0,0,4.0,248856,iOS,M3.0,Chungbuk
11,2,1,0.0,False,0,F,1,N,0,0,0,85,75,0,0,4.0,191746,iOS,M3.0,Daegu
11,1,1,2.0,False,0,M,1,N,1,1,0,36,66,0,0,7.0,289407,iOS,M3.0,Daegu
11,1,1,3.0,False,0,F,1,N,0,0,0,7,39,0,0,9.0,159849,iOS,H3.0,Gyeonggi
11,1,1,0.0,False,0,M,1,N,0,0,0,1,59,0,0,6.0,97941,iOS,H1.0,Jeonbuk
11,1,1,4.0,False,0,F,1,N,0,1,0,8,93,2,0,3.0,265264,iOS,M2.0,Jeonbuk
11,1,1,2.0,False,0,M,1,N,0,0,0,9,109,0,1,3.0,174038,Android,M3.0,Gyeonggi
11,2,2,1.0,False,0,F,1,N,0,0,0,2,42,0,0,9.0,396831,iOS,M3.0,Jeonnam
11,1,1,0.0,False,0,F,0,N,0,0,0,0,40,0,0,9.0,117254,iOS,H1.0,Gyeongbuk
11,1,1,0.0,False,0,F,1,N,0,1,0,830,106,0,0,4.0,333050,iOS,H1.0,Incheon
11,1,1,0.0,False,0,F,1,N,0,0,0,3,56,0,0,5.0,321783,iOS,M3.0,Seoul
11,1,1,3.0,False,0,M,1,N,0,1,0,79,51,0,0,6.0,103317,iOS,M2.0,Daegu
11,1,1,2.0,False,0,F,1,N,0,0,0,39,28,0,0,3.0,113775,iOS,H1.0,Gyeonggi
11,2,2,0.0,False,0,M,0,N,0,0,0,0,20,0,0,3.0,207329,iOS,H2.0,Gyeonggi
11,1,1,1.0,False,0,M,1,N,0,0,0,2,35,0,0,3.0,1304,iOS,H3.0,Jeonnam
11,3,3,0.0,False,0,F,1,N,0,1,1,465,80,0,0,6.0,404661,iOS,M2.0,Gwangju
11,3,3,2.0,False,0,F,1,N,0,1,0,63,60,0,0,1.0,243670,iOS,M2.0,Gyeongnam
11,1,1,2.0,False,0,F,1,N,0,0,0,217,240,0,0,1.0,219477,iOS,M3.0,Jeonbuk
11,1,1,4.0,False,0,M,0,N,0,2,0,3,115,0,2,5.0,501630,Android,H1.0,Jeonnam
11,1,1,1.0,False,0,F,1,N,0,0,0,2,62,0,0,6.0,275090,Android,H1.0,Seoul
11,1,1,1.0,False,0,F,1,N,0,1,0,141,37,0,0,6.0,376410,iOS,M3.0,Busan
11,1,1,2.0,False,0,F,1,N,0,2,0,37,64,0,0,4.0,295721,iOS,H2.0,Seoul
11,3,3,0.0,False,0,F,1,N,0,0,0,249,112,0,0,1.0,322209,iOS,M2.0,Gyeonggi
11,2,2,1.0,False,0,M,1,N,0,0,0,320,55,0,0,6.0,28223,iOS,M3.0,Ulsan
11,1,1,1.0,False,0,F,1,N,0,2,0,65,24,0,0,7.0,296649,iOS,H2.0,Seoul
11,1,1,0.0,False,0,M,1,N,0,1,0,1,62,0,0,2.0,354927,iOS,M2.0,Gyeonggi
11,1,1,0.0,False,0,M,1,N,0,1,0,2,48,0,2,5.0,458603,Android,M3.0,Chungbuk
11,3,3,0.0,False,0,M,1,N,0,1,0,0,39,0,0,7.0,441116,iOS,H1.0,Seoul
11,3,3,0.0,False,0,M,1,N,0,1,0,126,76,0,0,1.0,234180,iOS,H2.0,Gyeonggi
11,1,1,1.0,False,0,M,1,N,0,0,0,0,46,0,0,3.0,308856,iOS,H2.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,1,0,230,58,0,0,3.0,92089,iOS,M3.0,Chungnam
11,1,1,1.0,False,0,F,1,N,0,0,0,10,25,0,0,1.0,53087,iOS,H3.0,Chungnam
11,1,1,1.0,False,0,M,1,N,0,2,0,340,68,0,0,5.0,152965,Android,M2.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,1,0,135,58,0,0,10.0,182021,Android,M2.0,Gyeonggi
11,1,1,0.0,False,0,M,1,N,0,0,0,7,63,0,0,1.0,294930,iOS,H3.0,Gyeongnam
11,1,1,0.0,False,0,M,1,N,0,0,0,0,45,0,0,2.0,161027,iOS,H2.0,Gyeongbuk
11,1,1,0.0,False,0,F,1,N,0,0,0,402,111,0,1,3.0,111361,iOS,H1.0,Jeonnam
11,1,1,2.0,False,0,F,1,N,0,0,0,242,47,0,0,7.0,184703,iOS,M3.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,0,0,73,25,0,0,6.0,153422,iOS,M3.0,Daegu
11,1,1,1.0,False,0,M,1,N,0,1,0,94,44,0,0,10.0,190186,Android,M3.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,2,0,30,74,0,0,4.0,114930,iOS,H1.0,Gyeongbuk
11,1,1,0.0,False,0,M,1,N,0,0,0,4,20,0,0,2.0,341692,iOS,H3.0,Chungnam
11,1,1,3.0,False,0,F,0,N,0,0,0,29,2,0,0,2.0,291289,iOS,M2.0,Gyeonggi
11,1,1,0.0,False,0,M,1,N,0,1,0,904,119,0,0,7.0,373734,iOS,M3.0,Gwangju
11,1,1,2.0,False,0,M,1,N,0,1,0,26,34,0,0,1.0,62985,iOS,M3.0,Incheon
11,2,2,0.0,False,0,F,1,N,0,0,0,0,21,0,2,4.0,385109,iOS,H2.0,Seoul
11,2,2,3.0,False,0,M,1,N,0,1,0,1,69,0,0,6.0,445357,iOS,M2.0,Sejong
11,1,1,2.0,False,0,M,1,N,0,0,0,0,29,0,0,3.0,314799,Android,H2.0,Incheon
11,2,1,0.0,False,0,F,1,N,0,0,0,42,85,0,0,4.0,375397,iOS,H1.0,Chungnam
11,1,1,0.0,False,0,F,1,N,0,1,1,149,73,0,0,2.0,135118,iOS,M2.0,Gyeonggi
11,1,1,2.0,False,0,M,1,N,0,1,0,96,29,0,0,1.0,134569,iOS,H1.0,Daejeon
11,2,2,0.0,False,0,M,1,N,0,3,0,209,240,0,1,1.0,380802,iOS,M2.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,0,0,266,50,0,0,2.0,80929,iOS,H1.0,Gyeonggi
11,1,1,2.0,False,0,M,1,N,0,1,0,147,43,0,0,5.0,383492,iOS,H2.0,Jeonnam
11,2,2,0.0,False,0,F,1,N,0,0,0,161,58,0,0,6.0,300295,iOS,M3.0,Jeonbuk
11,2,2,0.0,False,0,F,1,N,0,0,0,27,66,0,0,6.0,394613,iOS,H1.0,Busan
11,1,1,1.0,False,0,M,1,N,1,1,0,32,95,0,0,3.0,51295,Android,M2.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,0,0,39,52,0,0,7.0,358367,Android,M2.0,Ulsan
11,1,1,0.0,False,0,M,1,N,0,0,0,0,20,0,0,10.0,406412,Android,H3.0,Gyeonggi
11,2,2,0.0,False,0,F,1,N,0,1,2,193,68,0,0,3.0,342010,iOS,M3.0,Gwangju
11,1,1,0.0,False,0,F,1,N,0,0,0,51,57,0,0,8.0,279632,iOS,H2.0,Daejeon
11,2,2,1.0,False,0,F,1,N,0,0,0,0,56,0,0,4.0,280602,iOS,H1.0,Gyeonggi
11,1,1,3.0,False,0,F,1,N,0,1,0,493,103,0,5,3.0,255443,iOS,M3.0,Gyeonggi
11,1,1,1.0,False,0,M,1,N,0,1,0,66,73,0,0,1.0,317074,iOS,H1.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,1,0,220,92,0,0,5.0,181344,iOS,H1.0,Seoul
11,1,1,3.0,False,0,F,1,N,0,0,0,451,59,0,0,6.0,319433,iOS,H2.0,Incheon
11,1,1,1.0,False,0,M,1,N,0,0,0,118,61,0,0,5.0,292195,iOS,H2.0,Ulsan
11,1,1,0.0,False,0,F,1,N,0,0,0,58,39,0,0,10.0,175453,iOS,H1.0,Gyeonggi
11,3,3,0.0,False,0,M,0,N,0,0,0,103,22,0,0,3.0,160712,iOS,M3.0,Gwangju
11,2,2,0.0,False,0,M,1,N,0,0,0,0,63,0,0,1.0,336994,Android,M2.0,Ulsan
11,1,1,0.0,False,0,F,1,N,0,0,0,1,30,0,1,5.0,255424,iOS,M2.0,Daegu
11,1,1,1.0,False,0,M,1,N,0,1,0,67,26,0,0,4.0,280275,iOS,H2.0,Gyeongbuk
11,3,3,0.0,False,0,M,1,N,0,1,0,28,83,0,0,11.0,516654,iOS,H1.0,Gyeonggi
11,1,1,0.0,False,0,M,1,N,0,1,0,2,53,0,0,5.0,514836,iOS,M2.0,Gyeonggi
11,1,1,2.0,False,0,M,0,N,0,1,0,10,93,0,0,2.0,379303,iOS,H1.0,Daegu
11,1,1,1.0,False,0,F,1,N,0,0,0,137,63,0,0,3.0,133229,iOS,H2.0,Jeonnam
11,2,2,0.0,False,0,F,0,N,0,0,0,2,62,0,0,4.0,220166,iOS,M2.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,0,0,171,67,0,1,8.0,254902,iOS,H2.0,Daegu
11,1,1,2.0,False,0,F,1,N,0,1,0,64,36,0,0,4.0,204954,iOS,M2.0,Jeonnam
11,2,2,0.0,False,0,F,1,N,0,0,0,175,86,0,0,8.0,326516,iOS,M2.0,Incheon
11,1,1,0.0,False,0,F,1,N,0,0,0,97,70,0,0,5.0,270423,iOS,M2.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,0,0,0,48,0,0,2.0,195280,Android,H2.0,Jeonbuk
11,2,2,0.0,False,0,F,0,N,0,1,0,19,40,0,0,3.0,420222,iOS,M2.0,Jeonbuk
11,1,1,1.0,False,0,F,1,N,0,1,0,11,26,0,0,4.0,445525,iOS,H2.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,1,0,16,13,0,0,10.0,214080,Android,H2.0,Seoul
11,1,1,2.0,False,0,M,1,N,0,1,0,1,57,1,0,4.0,176386,iOS,M3.0,Jeonbuk
11,2,2,0.0,False,0,F,1,N,0,1,0,18,78,0,0,3.0,296082,iOS,H1.0,Jeju
11,2,2,1.0,False,0,F,0,N,0,0,0,11,73,0,0,4.0,445176,iOS,M2.0,Ulsan
11,1,1,1.0,False,0,M,1,N,0,0,0,7,82,0,0,10.0,494371,iOS,H2.0,Jeonbuk
11,1,1,1.0,False,0,F,1,N,0,0,0,27,28,0,0,4.0,287021,Android,H1.0,Daegu
11,2,2,0.0,False,0,M,1,N,0,1,0,4,110,0,0,8.0,293091,iOS,M3.0,Daegu
11,1,1,1.0,False,0,F,1,N,0,1,0,13,57,0,0,7.0,227740,iOS,M2.0,Gyeongnam
11,2,2,3.0,False,0,F,1,N,0,1,0,14,80,0,0,1.0,525308,iOS,M3.0,Chungnam
11,3,3,1.0,False,0,F,1,N,0,1,0,5,57,0,0,20.0,312532,iOS,M2.0,Chungnam
11,1,1,1.0,False,0,M,1,N,0,0,0,0,41,0,0,3.0,205985,iOS,M2.0,Incheon
11,1,1,1.0,False,0,M,1,N,0,1,0,0,12,0,0,1.0,264063,Android,H1.0,Chungbuk
11,1,1,1.0,False,0,F,1,N,0,1,0,14,49,0,0,2.0,226289,iOS,H2.0,Gyeonggi
11,3,3,0.0,False,0,M,1,N,0,1,0,140,89,0,0,2.0,510057,Android,H2.0,Daegu
11,1,1,0.0,False,0,M,1,N,0,0,0,43,62,0,0,4.0,225457,iOS,H1.0,Gyeonggi
11,3,3,0.0,False,0,F,0,N,0,2,0,16,15,0,0,1.0,497457,Android,M3.0,Incheon
11,1,1,0.0,False,0,F,1,N,0,1,0,597,93,0,2,8.0,460254,iOS,M3.0,Gyeonggi
11,1,1,2.0,False,0,F,1,N,0,1,1,220,84,0,0,4.0,321638,iOS,M2.0,Chungnam
11,2,2,2.0,False,0,F,1,N,0,2,1,182,23,0,0,8.0,522231,iOS,H3.0,Gyeonggi
11,2,2,1.0,False,0,M,1,N,0,0,0,259,45,0,0,7.0,476453,iOS,H1.0,Gangwon
11,1,1,1.0,False,0,F,1,N,0,0,0,5,50,0,0,10.0,276397,Android,H2.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,0,0,0,47,0,0,6.0,190071,iOS,H1.0,Chungnam
11,1,1,2.0,False,0,M,1,N,0,1,0,0,51,1,0,5.0,272033,iOS,M2.0,Jeonbuk
11,3,1,0.0,False,0,M,1,N,0,0,0,263,46,0,0,1.0,275905,iOS,H1.0,Seoul
11,1,1,0.0,False,0,F,1,N,0,0,0,19,35,0,0,8.0,311660,iOS,M2.0,Daegu
11,1,1,1.0,False,0,F,1,N,0,1,0,151,60,0,0,4.0,49179,iOS,M2.0,Ulsan
11,1,1,0.0,False,0,F,1,N,0,0,0,51,64,0,0,8.0,201048,iOS,M2.0,Sejong
11,1,1,1.0,False,0,F,1,N,0,1,0,0,38,0,0,1.0,258433,iOS,H2.0,Jeonbuk
11,3,3,0.0,False,0,M,1,N,0,1,0,2,137,0,3,10.0,524540,iOS,H1.0,Ulsan
11,1,1,0.0,False,0,F,1,N,0,1,0,0,32,0,0,9.0,14857,Android,H2.0,Gyeonggi
11,1,1,1.0,False,0,M,1,N,0,0,0,0,57,0,2,3.0,433743,iOS,H3.0,Gangwon
11,3,3,0.0,False,0,M,1,N,0,1,0,3,61,0,16,2.0,505777,Android,H3.0,Jeonbuk
11,3,3,0.0,False,0,M,1,N,0,0,0,1,68,0,0,3.0,300645,Android,M3.0,Chungbuk
11,1,1,0.0,False,0,M,1,N,0,0,0,29,33,0,0,3.0,172648,iOS,H1.0,Seoul
11,1,1,0.0,False,0,M,0,N,0,0,0,0,42,0,1,7.0,442861,Android,M3.0,Gyeonggi
11,2,1,1.0,False,0,F,1,N,0,1,0,183,90,0,0,2.0,104369,Android,M2.0,Incheon
11,1,1,1.0,False,0,M,1,N,0,0,0,205,86,0,0,6.0,54290,iOS,M2.0,Gyeonggi
11,1,1,0.0,False,0,M,1,N,0,4,0,780,105,0,0,10.0,285782,iOS,H1.0,Gyeonggi
11,2,1,0.0,False,0,M,1,N,0,1,0,1,46,0,0,1.0,225179,Android,M3.0,Incheon
11,1,1,1.0,False,0,M,1,N,0,1,0,0,117,0,0,5.0,228720,iOS,M3.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,0,0,88,43,0,0,3.0,385850,iOS,M3.0,Ulsan
11,2,2,0.0,False,0,M,1,N,0,1,0,213,60,0,0,4.0,177479,iOS,M2.0,Busan
11,2,2,4.0,False,0,M,0,N,0,1,0,0,21,0,0,9.0,522081,iOS,H2.0,Incheon
11,1,1,1.0,False,0,F,1,N,0,1,0,241,68,0,0,13.0,143162,iOS,M3.0,Jeju
11,1,1,1.0,False,0,F,0,N,0,1,1,11,57,0,0,6.0,302495,iOS,M2.0,Gyeonggi
11,1,1,1.0,False,0,M,1,N,0,1,0,119,46,0,0,1.0,267557,iOS,H1.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,0,0,61,38,0,0,3.0,50704,iOS,H2.0,Seoul
11,1,1,0.0,False,0,M,1,N,0,1,0,379,41,0,0,8.0,360738,Android,H1.0,Gyeonggi
11,2,2,1.0,False,0,M,1,N,0,0,0,92,22,0,0,3.0,342124,Android,H1.0,Incheon
11,2,2,2.0,False,0,F,1,N,0,0,0,0,114,0,4,5.0,234011,iOS,H1.0,Jeonnam
11,2,2,1.0,False,0,M,1,N,0,0,0,0,35,0,0,4.0,518569,Android,M2.0,Gwangju
11,2,2,1.0,False,0,F,1,N,0,0,0,49,26,0,0,8.0,113863,iOS,M3.0,Daejeon
11,1,1,1.0,False,0,M,1,N,0,1,0,384,100,0,1,5.0,73346,iOS,M3.0,Daejeon
11,1,1,1.0,False,0,F,1,N,0,0,0,4,60,0,0,1.0,64162,iOS,M2.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,1,0,0,70,0,0,4.0,183343,iOS,M3.0,Jeonbuk
11,1,1,0.0,False,0,M,1,N,0,1,0,2,33,0,0,4.0,166315,Android,M2.0,Incheon
11,2,2,1.0,False,0,M,1,N,0,0,0,181,66,0,0,2.0,450542,iOS,H1.0,Jeonnam
11,1,1,0.0,False,0,M,0,N,0,1,0,79,61,0,0,1.0,81750,iOS,H2.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,0,0,0,69,0,2,10.0,324292,iOS,H1.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,0,0,11,27,0,0,6.0,188076,iOS,H1.0,Incheon
11,3,2,1.0,False,0,F,1,N,0,2,0,37,16,0,0,8.0,517047,Android,M2.0,Chungnam
11,3,3,0.0,False,0,M,1,N,0,1,0,2,82,0,0,8.0,320493,iOS,H1.0,Daejeon
11,1,1,0.0,False,0,F,1,N,0,0,0,2,38,0,0,6.0,242438,iOS,H3.0,Gyeongnam
11,3,3,0.0,False,0,F,1,N,0,3,0,28,39,0,0,5.0,406717,iOS,M3.0,Daegu
11,3,3,0.0,False,0,F,1,N,0,1,0,102,45,0,0,3.0,372456,Android,M3.0,Gyeonggi
11,2,2,1.0,False,0,M,0,N,0,1,0,46,53,0,0,4.0,425900,Android,M3.0,Gyeonggi
11,1,1,2.0,False,0,M,1,N,0,1,0,83,84,0,0,5.0,354292,Android,M2.0,Seoul
11,2,2,2.0,False,0,F,1,N,0,0,0,1,46,0,0,1.0,119939,iOS,M2.0,Gangwon
11,1,1,1.0,False,0,F,1,N,0,1,0,2,56,0,0,7.0,239151,iOS,M3.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,1,0,86,85,0,0,5.0,310933,iOS,M2.0,Gyeonggi
11,1,1,0.0,False,0,M,1,N,0,0,0,12,58,0,0,2.0,434789,Android,M3.0,Gyeonggi
11,1,1,0.0,False,0,F,1,N,0,0,0,161,103,0,0,8.0,289467,iOS,H1.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,1,1,275,72,0,1,8.0,44867,iOS,H1.0,Busan
11,1,1,1.0,False,0,M,0,N,0,0,0,0,51,0,0,2.0,97442,iOS,M3.0,Gyeongbuk
11,2,2,1.0,False,0,F,1,N,0,0,0,1,126,0,0,2.0,469345,iOS,M2.0,Gangwon
11,2,2,0.0,False,0,F,1,N,0,0,0,344,64,0,0,1.0,237827,iOS,M2.0,Jeonnam
11,2,2,0.0,False,0,F,1,N,0,0,0,51,36,0,0,4.0,493895,Android,M3.0,Gyeonggi
11,1,1,2.0,False,0,F,1,N,0,1,1,183,44,0,0,2.0,46476,iOS,H1.0,Gangwon
11,1,1,1.0,False,0,M,1,N,0,1,0,190,127,0,0,1.0,180265,iOS,M3.0,Jeonnam
11,1,1,3.0,False,0,M,1,N,0,1,0,0,60,0,0,7.0,389209,iOS,M3.0,Gyeonggi
11,2,1,0.0,False,0,F,1,N,0,0,0,132,46,0,0,7.0,187537,iOS,H2.0,Gyeonggi
11,1,1,1.0,False,0,F,1,N,0,1,0,1,54,0,1,3.0,224327,iOS,M3.0,Seoul
11,1,1,0.0,False,0,F,1,N,0,0,0,19,26,0,0,6.0,523483,Android,M3.0,Gangwon
11,1,1,0.0,False,0,F,1,N,0,0,0,47,62,0,0,4.0,268921,Android,H2.0,Ulsan
11,1,1,2.0,False,0,F,1,N,0,1,2,15,96,0,0,1.0,302746,iOS,M3.0,Gyeonggi
11,2,2,0.0,False,0,F,0,N,0,0,0,236,61,0,0,1.0,479656,iOS,M2.0,Ulsan
11,1,1,1.0,False,0,F,1,N,0,1,0,0,70,0,0,4.0,189923,iOS,M3.0,Gyeongbuk
11,1,1,1.0,False,0,F,1,N,0,0,0,10,79,0,0,4.0,373677,Android,H2.0,Jeonnam
11,1,1,1.0,False,0,F,1,N,0,0,0,0,41,0,0,1.0,210463,iOS,H3.0,Gyeonggi
11,2,2,0.0,False,0,F,1,N,0,0,0,0,54,0,3,3.0,345324,Android,M3.0,Gwangju
11,1,1,0.0,False,0,F,1,N,0,0,0,1,77,0,1,3.0,196740,iOS,H2.0,Gyeonggi
11,2,1,2.0,False,0,F,1,N,0,0,0,99,34,0,0,6.0,267341,iOS,M3.0,Gyeonggi
11,3,2,1.0,False,0,F,1,N,0,0,0,140,60,0,1,8.0,92558,iOS,M2.0,Gyeonggi
11,2,2,2.0,False,0,F,1,N,0,0,3,122,50,0,0,9.0,296772,iOS,H2.0,Gyeongbuk
11,2,2,5.0,False,0,M,0,N,0,2,0,3,57,0,4,2.0,302403,iOS,M3.0,Gyeongnam
11,2,2,0.0,False,0,F,1,N,0,0,0,24,91,0,4,4.0,521262,iOS,H1.0,Daejeon
11,3,3,0.0,False,0,M,1,N,0,1,0,24,40,0,0,2.0,416627,Android,M3.0,Ulsan
11,2,1,0.0,False,0,F,1,N,0,0,0,32,12,0,0,8.0,173659,iOS,H3.0,Incheon
11,2,2,0.0,False,0,M,1,N,0,1,0,1,55,0,0,3.0,393022,iOS,M3.0,Sejong
11,2,2,1.0,False,0,F,1,N,0,1,0,3,32,0,0,12.0,358836,iOS,H2.0,Seoul
11,1,1,1.0,False,0,M,1,N,0,0,0,87,47,0,0,4.0,77382,iOS,M3.0,Incheon
11,1,1,2.0,False,0,M,1,N,0,0,0,1,29,0,2,3.0,236005,Android,H1.0,Gyeongnam
11,2,2,3.0,False,0,M,1,N,0,1,0,71,47,0,0,11.0,372574,iOS,H2.0,Seoul
11,2,2,2.0,False,0,F,1,N,0,3,0,197,73,0,0,4.0,193524,Android,M2.0,Chungnam
11,1,1,1.0,False,0,F,1,N,0,1,0,469,120,0,6,1.0,320117,iOS,M3.0,Daegu
11,2,2,1.0,False,0,M,1,N,0,0,0,2,41,0,0,6.0,439012,Android,M3.0,Gyeonggi
